parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,5621,5625,5628,5635,5637,5643,5678,5679,5686,5690,5693,5697,5703,5728,7128,7156,7157,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
soil_moist_max:hru_5678,log,factor,3.333296,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5679,log,factor,3.081846,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5686,log,factor,3.355948,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5690,log,factor,3.045216,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5693,log,factor,2.344692,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5697,log,factor,3.637033,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5703,log,factor,2.717015,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_5728,log,factor,2.553546,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_7128,log,factor,0.997415,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_7156,log,factor,3.007574,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_7157,log,factor,4.345186,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_rechr_max_frac:hru_5621,log,factor,1.0,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5625,log,factor,0.796762,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5628,log,factor,0.891562,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5635,log,factor,0.830804,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5637,log,factor,0.95803,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5643,log,factor,1.0,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5678,log,factor,0.973,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5679,log,factor,1.0,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5686,log,factor,0.807429,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5690,log,factor,0.988015,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5693,log,factor,0.982324,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5697,log,factor,1.0,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5703,log,factor,1.0,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_5728,log,factor,0.734216,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_7128,log,factor,0.849277,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_7156,log,factor,0.77404,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
soil_rechr_max_frac:hru_7157,log,factor,0.798727,0.1,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,
ssr2gw_exp:hru_5621,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5625,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5628,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5635,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5637,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5643,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5678,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5679,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5686,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5690,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5693,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5697,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5703,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_5728,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_7128,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_7156,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_exp:hru_7157,log,relative,1.412422,0.0,3.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,
ssr2gw_rate:hru_5621,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5625,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5628,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5635,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5637,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5643,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5678,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5679,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5686,log,factor,0.086416,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5690,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5693,log,factor,0.084436,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5697,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5703,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_5728,log,factor,0.087135,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_7128,log,factor,0.083758,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_7156,log,factor,0.088203,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
ssr2gw_rate:hru_7157,log,factor,0.086365,0.01,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru,
tmax_allrain_offset:hru_5621:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_10,log,relative,0.0,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_4,log,relative,0.908874,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_5,log,relative,0.872247,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_6,log,relative,0.872247,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_7,log,relative,0.872247,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_8,log,relative,0.872247,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5621:mon_9,log,relative,0.872247,0.0,10.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_10,log,relative,0.0,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_4,log,relative,0.933718,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_5,log,relative,0.897004,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_6,log,relative,0.897004,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_7,log,relative,0.897004,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_8,log,relative,0.897004,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5625:mon_9,log,relative,0.897004,0.0,10.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_10,log,relative,0.017004,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_4,log,relative,0.961353,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_5,log,relative,0.924546,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_6,log,relative,0.924546,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_7,log,relative,0.924546,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_8,log,relative,0.924546,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5628:mon_9,log,relative,0.924546,0.0,10.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_10,log,relative,0.009473,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_4,log,relative,0.953111,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_5,log,relative,0.916334,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_6,log,relative,0.916334,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_7,log,relative,0.916334,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_8,log,relative,0.916334,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5635:mon_9,log,relative,0.916334,0.0,10.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_10,log,relative,0.0,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_4,log,relative,0.874192,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_5,log,relative,0.83768,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_6,log,relative,0.83768,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_7,log,relative,0.83768,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_8,log,relative,0.83768,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5637:mon_9,log,relative,0.83768,0.0,10.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_10,log,relative,0.0,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_4,log,relative,0.911764,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_5,log,relative,0.875124,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_6,log,relative,0.875124,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_7,log,relative,0.875124,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_8,log,relative,0.875124,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5643:mon_9,log,relative,0.875124,0.0,10.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_10,log,relative,0.001637,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_4,log,relative,0.944596,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_5,log,relative,0.90785,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_6,log,relative,0.90785,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_7,log,relative,0.90785,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_8,log,relative,0.90785,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5678:mon_9,log,relative,0.90785,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_1,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_10,log,relative,0.0,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_11,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_12,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_2,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_3,log,relative,1.276703,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_4,log,relative,0.902561,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_5,log,relative,0.866158,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_6,log,relative,0.866158,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_7,log,relative,0.866158,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_8,log,relative,0.866158,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
tmax_allrain_offset:hru_5679:mon_9,log,relative,0.866158,0.0,10.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,
